topic_id,doc_count,pair_count,elapsed_seconds,status
71,27552,6,8.082616006955504,ok
0,19414,10,3.0779587579891086,ok
1,9534,1,2.762189218774438,ok
72,8362,1,2.6077969600446522,ok
3,5556,1,2.619515831582248,ok
2,5248,1,2.326323968358338,ok
7,4660,0,2.242248344235122,ok
6,3253,3,2.4612397672608495,ok
84,2938,0,2.1920978552661836,ok
86,2718,2,2.2559538362547755,ok
70,2694,1,2.3790865438058972,ok
24,2679,0,2.346997505053878,ok
11,2659,1,2.075838081073016,ok
40,2514,0,2.0700527098961174,ok
76,2463,0,2.092239825055003,ok
74,2151,0,2.580703215673566,ok
35,1740,0,2.504566185642034,ok
5,1541,0,2.0928707499988377,ok
23,1425,0,2.3880417491309345,ok
77,1325,0,2.170141695998609,ok
94,1275,1,1.9473354751244187,ok
73,1262,0,2.0971241579391062,ok
22,1245,0,1.9598273867741227,ok
60,1150,0,1.9604951008222997,ok
10,1150,0,1.9818565878085792,ok
29,1121,0,1.9551135492511094,ok
19,1051,0,1.9533174098469317,ok
34,1027,0,1.8902963330037892,ok
52,1004,1,3.6920349658466876,ok
89,962,0,2.054928624071181,ok
28,932,0,2.0837012911215425,ok
87,843,1,2.0631617782637477,ok
15,832,1,1.8675774689763784,ok
93,800,1,1.8944891402497888,ok
69,777,0,1.9948034803383052,ok
4,754,0,1.7971963859163225,ok
75,747,0,1.9739883048459888,ok
90,735,0,2.177658061031252,ok
31,699,0,1.8476929040625691,ok
12,691,0,1.8349627130664885,ok
39,679,0,1.8446632847189903,ok
95,668,0,2.0158528070896864,ok
98,646,0,1.8279880960471928,ok
68,622,1,1.8169145821593702,ok
80,617,0,1.9344073249958456,ok
82,617,0,2.013932343106717,ok
26,608,1,2.01440992904827,ok
38,607,0,1.8603723510168493,ok
8,598,1,2.164386481977999,ok
16,593,0,1.7789478171616793,ok
78,590,0,2.0303074158728123,ok
91,562,1,2.1526553477160633,ok
37,538,0,1.756441640201956,ok
96,517,0,1.7536764680407941,ok
25,499,0,1.9448470291681588,ok
21,498,0,1.9786918121390045,ok
9,483,0,1.767500439658761,ok
64,474,0,2.3170513319782913,ok
58,461,0,2.5193800521083176,ok
83,457,0,2.0381623287685215,ok
36,456,0,2.0575414509512484,ok
13,452,0,3.4480600031092763,ok
56,439,0,2.2687779939733446,ok
30,435,0,2.2004649909213185,ok
85,430,0,2.4228575197048485,ok
55,419,0,2.1135182147845626,ok
79,418,0,1.8331556878983974,ok
45,401,0,2.0610701399855316,ok
88,397,1,1.8366964790038764,ok
54,397,0,1.8057718621566892,ok
49,395,0,2.0621798927895725,ok
53,392,0,2.2654343070462346,ok
27,388,0,1.9025673307478428,ok
50,387,0,1.8423090558499098,ok
14,378,0,1.9387142127379775,ok
51,341,0,1.9374548462219536,ok
99,335,0,2.1826435779221356,ok
66,331,0,2.8622364178299904,ok
97,329,0,2.005974542349577,ok
59,325,0,1.8777456600219011,ok
57,304,0,1.7273183311335742,ok
81,283,0,1.8297683862037957,ok
18,280,0,2.2315679020248353,ok
43,277,1,2.0424286252819,ok
62,275,0,1.8259371831081808,ok
65,271,0,2.346763788256794,ok
17,266,0,1.8487951159477234,ok
61,262,0,1.911885857116431,ok
92,239,0,1.966526173055172,ok
33,223,0,1.8447790057398379,ok
46,213,0,1.899654314853251,ok
44,202,0,1.7137064430862665,ok
63,197,0,1.7944464799948037,ok
32,185,0,1.9496442331001163,ok
48,139,0,1.87813864601776,ok
42,130,0,1.7794005749747157,ok
20,123,0,1.8282316136173904,ok
41,100,0,1.8933282298967242,ok
67,66,3,1.7230284083634615,ok
47,61,0,1.7623352822847664,ok
